sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total,avg_total
3066,2020-09-20 00:00:00.000000,776,8,3,75000,pickup,6603.70807772598,231603.708077726,87171.8613002108
3068,2021-08-26 00:00:00.000000,1621,8,2,75000,mail,8453.99976197177,158453.999761972,87171.8613002108
3074,2021-01-18 00:00:00.000000,797,1,4,34000,mail,7739.20563619643,143739.205636196,87171.8613002108
3076,2020-11-28 00:00:00.000000,792,8,2,75000,rider,4649.77905569054,154649.779055691,87171.8613002108
3078,2023-02-23 00:00:00.000000,155,1,3,34000,rider,2231.44034419982,104231.4403442,87171.8613002108
3080,2023-02-12 00:00:00.000000,1541,10,1,90000,pickup,5621.63155755305,95621.631557553,87171.8613002108
3082,2020-09-13 00:00:00.000000,1434,4,2,50000,mail,4577.43806454626,104577.438064546,87171.8613002108
3084,2022-05-23 00:00:00.000000,1531,10,4,90000,rider,8731.21015196471,368731.210151965,87171.8613002108
3086,2020-07-06 00:00:00.000000,450,9,1,80000,pickup,8718.9607805151,88718.9607805151,87171.8613002108
3087,2020-10-25 00:00:00.000000,1814,6,4,25000,rider,3288.76577563913,103288.765775639,87171.8613002108
3090,2022-03-24 00:00:00.000000,1055,4,3,50000,rider,3731.71567811296,153731.715678113,87171.8613002108
3091,2022-05-24 00:00:00.000000,512,4,2,50000,mail,3586.77936351376,103586.779363514,87171.8613002108
3092,2022-06-10 00:00:00.000000,1690,6,4,25000,rider,8210.40002381307,108210.400023813,87171.8613002108
3093,2020-05-02 00:00:00.000000,441,4,2,50000,mail,3875.08151393414,103875.081513934,87171.8613002108
3095,2022-01-09 00:00:00.000000,847,4,3,50000,rider,8897.85542136687,158897.855421367,87171.8613002108
3097,2022-03-05 00:00:00.000000,14,7,3,30000,rider,6664.58199978859,96664.5819997886,87171.8613002108
3103,2021-08-09 00:00:00.000000,1380,10,1,90000,mail,2285.0791877071,92285.0791877071,87171.8613002108
3109,2020-11-11 00:00:00.000000,940,9,2,80000,mail,3982.13489732863,163982.134897329,87171.8613002108
3110,2021-09-29 00:00:00.000000,1756,10,1,90000,mail,2953.80896772377,92953.8089677238,87171.8613002108
3112,2021-06-09 00:00:00.000000,581,7,3,30000,mail,2206.06925416751,92206.0692541675,87171.8613002108
3114,2020-06-11 00:00:00.000000,818,4,2,50000,mail,3499.8259596505,103499.825959651,87171.8613002108
3116,2020-06-23 00:00:00.000000,511,10,1,90000,mail,5945.25472084907,95945.2547208491,87171.8613002108
3117,2022-08-09 00:00:00.000000,1106,10,2,90000,pickup,3641.73421328434,183641.734213284,87171.8613002108
3119,2020-05-05 00:00:00.000000,16,9,3,80000,rider,8567.05575168063,248567.055751681,87171.8613002108
3125,2020-08-20 00:00:00.000000,1913,4,2,50000,rider,2312.0856010537,102312.085601054,87171.8613002108
3126,2022-01-03 00:00:00.000000,922,7,4,30000,mail,2248.88391705085,122248.883917051,87171.8613002108
3129,2020-10-08 00:00:00.000000,788,9,2,80000,rider,7586.76666282798,167586.766662828,87171.8613002108
3131,2020-10-28 00:00:00.000000,244,1,4,34000,pickup,4407.93577119201,140407.935771192,87171.8613002108
3132,2022-05-31 00:00:00.000000,1385,10,2,90000,mail,1971.82980626931,181971.829806269,87171.8613002108
3136,2020-04-21 00:00:00.000000,933,8,2,75000,mail,5553.48329097278,155553.483290973,87171.8613002108
3137,2022-01-02 00:00:00.000000,979,9,2,80000,pickup,7293.47617801506,167293.476178015,87171.8613002108
3138,2022-01-03 00:00:00.000000,1356,10,4,90000,pickup,7861.04705530149,367861.047055301,87171.8613002108
3146,2020-11-22 00:00:00.000000,1736,4,2,50000,mail,5127.52879444148,105127.528794441,87171.8613002108
3149,2022-01-20 00:00:00.000000,1372,10,1,90000,pickup,6101.13901809069,96101.1390180907,87171.8613002108
3150,2020-12-20 00:00:00.000000,185,8,4,75000,mail,6829.89837702192,306829.898377022,87171.8613002108
3152,2020-06-10 00:00:00.000000,434,10,1,90000,pickup,1559.28550039538,91559.2855003954,87171.8613002108
3154,2021-01-16 00:00:00.000000,1135,8,3,75000,mail,5375.36549235671,230375.365492357,87171.8613002108
3157,2020-10-16 00:00:00.000000,441,8,2,75000,mail,4535.72496632532,154535.724966325,87171.8613002108
3159,2021-12-22 00:00:00.000000,780,8,3,75000,rider,8359.0041358576,233359.004135858,87171.8613002108
3163,2020-08-27 00:00:00.000000,831,10,2,90000,rider,2510.16795385898,182510.167953859,87171.8613002108
3164,2020-04-05 00:00:00.000000,898,4,3,50000,pickup,8955.52904637387,158955.529046374,87171.8613002108
3167,2020-07-19 00:00:00.000000,1654,4,2,50000,pickup,8219.75573640153,108219.755736402,87171.8613002108
3171,2022-01-02 00:00:00.000000,960,7,3,30000,rider,2138.94194711733,92138.9419471173,87171.8613002108
3172,2022-11-28 00:00:00.000000,1528,5,4,25000,mail,4191.38601103848,104191.386011038,87171.8613002108
3173,2022-07-20 00:00:00.000000,1409,1,4,34000,mail,5148.55464443162,141148.554644432,87171.8613002108
3176,2022-06-20 00:00:00.000000,515,4,3,50000,pickup,3395.71573836371,153395.715738364,87171.8613002108
3177,2021-02-04 00:00:00.000000,417,10,1,90000,mail,5584.72239615712,95584.7223961571,87171.8613002108
3179,2021-05-27 00:00:00.000000,1545,10,1,90000,pickup,3200.77598497826,93200.7759849783,87171.8613002108
3181,2022-08-27 00:00:00.000000,1056,7,3,30000,pickup,2566.86141617254,92566.8614161726,87171.8613002108
3183,2022-01-21 00:00:00.000000,1620,6,4,25000,rider,4892.08400933604,104892.084009336,87171.8613002108
3184,2022-02-09 00:00:00.000000,136,10,3,90000,mail,8167.9841772406,278167.984177241,87171.8613002108
3186,2023-03-13 00:00:00.000000,79,1,4,34000,rider,3481.77769720749,139481.777697207,87171.8613002108
3190,2021-06-14 00:00:00.000000,542,9,2,80000,rider,1955.04914462228,161955.049144622,87171.8613002108
3191,2021-11-09 00:00:00.000000,1607,4,2,50000,pickup,3468.50866621895,103468.508666219,87171.8613002108
3193,2023-01-07 00:00:00.000000,1624,9,2,80000,mail,6112.39487299298,166112.394872993,87171.8613002108
3207,2021-01-22 00:00:00.000000,1929,7,3,30000,mail,2111.2219092051,92111.2219092051,87171.8613002108
3211,2023-02-24 00:00:00.000000,1760,4,3,50000,pickup,2952.95542211842,152952.955422118,87171.8613002108
3219,2021-02-28 00:00:00.000000,299,8,2,75000,rider,1700.77204243404,151700.772042434,87171.8613002108
3220,2023-01-16 00:00:00.000000,1242,10,1,90000,pickup,2158.17305505975,92158.1730550598,87171.8613002108
3226,2022-08-07 00:00:00.000000,722,10,1,90000,mail,5502.65617904696,95502.656179047,87171.8613002108
3231,2022-01-28 00:00:00.000000,1850,8,2,75000,pickup,6513.01496903968,156513.01496904,87171.8613002108
3233,2022-09-03 00:00:00.000000,903,10,1,90000,rider,8735.25991757163,98735.2599175716,87171.8613002108
3234,2020-09-13 00:00:00.000000,847,8,2,75000,mail,4474.56347514971,154474.56347515,87171.8613002108
3236,2023-03-04 00:00:00.000000,1397,4,3,50000,pickup,6659.05665279339,156659.056652793,87171.8613002108
3237,2021-12-29 00:00:00.000000,91,8,4,75000,mail,4341.25314863409,304341.253148634,87171.8613002108
3238,2021-10-17 00:00:00.000000,1069,10,1,90000,rider,2414.94883295962,92414.9488329596,87171.8613002108
3243,2023-02-14 00:00:00.000000,561,10,1,90000,pickup,5121.10995519859,95121.1099551986,87171.8613002108
3249,2022-11-09 00:00:00.000000,1800,9,2,80000,mail,2093.5396482193,162093.539648219,87171.8613002108
3251,2022-02-10 00:00:00.000000,1392,4,3,50000,mail,7531.28342102231,157531.283421022,87171.8613002108
3253,2022-01-09 00:00:00.000000,1543,8,2,75000,rider,4826.56915242623,154826.569152426,87171.8613002108
3255,2022-10-09 00:00:00.000000,73,9,3,80000,rider,2204.04610745689,242204.046107457,87171.8613002108
3256,2022-10-05 00:00:00.000000,1796,9,2,80000,rider,8351.40770646567,168351.407706466,87171.8613002108
3258,2021-09-15 00:00:00.000000,52,4,3,50000,mail,6335.56248200618,156335.562482006,87171.8613002108
3259,2020-08-31 00:00:00.000000,466,8,2,75000,mail,2820.63413201325,152820.634132013,87171.8613002108
3262,2020-10-16 00:00:00.000000,736,10,2,90000,pickup,4319.3689430778,184319.368943078,87171.8613002108
3264,2020-02-18 00:00:00.000000,1636,10,2,90000,rider,7117.05443129055,187117.054431291,87171.8613002108
3274,2022-10-22 00:00:00.000000,113,10,2,90000,rider,6285.02412673188,186285.024126732,87171.8613002108
3280,2020-07-10 00:00:00.000000,1644,4,4,50000,pickup,8794.56579111725,208794.565791117,87171.8613002108
3282,2021-08-19 00:00:00.000000,711,10,1,90000,mail,8759.99025702878,98759.9902570288,87171.8613002108
3286,2021-01-15 00:00:00.000000,495,10,4,90000,rider,6060.34165630054,366060.341656301,87171.8613002108
3288,2022-08-12 00:00:00.000000,1011,10,4,90000,rider,6614.88743708502,366614.887437085,87171.8613002108
3294,2023-02-24 00:00:00.000000,1076,4,2,50000,mail,5506.48371561638,105506.483715616,87171.8613002108
3295,2021-04-15 00:00:00.000000,811,5,4,25000,rider,5300.58093913581,105300.580939136,87171.8613002108
3296,2020-08-21 00:00:00.000000,844,8,3,75000,mail,5847.63357357337,230847.633573573,87171.8613002108
3298,2023-01-26 00:00:00.000000,489,9,2,80000,rider,2285.63684295799,162285.636842958,87171.8613002108
3299,2022-04-18 00:00:00.000000,315,4,2,50000,pickup,8309.82529137206,108309.825291372,87171.8613002108
3300,2022-01-17 00:00:00.000000,767,10,2,90000,pickup,3642.5899651026,183642.589965103,87171.8613002108
3302,2020-11-23 00:00:00.000000,1176,10,2,90000,rider,3273.41224479307,183273.412244793,87171.8613002108
3304,2023-03-28 00:00:00.000000,1272,4,2,50000,rider,2078.59117862112,102078.591178621,87171.8613002108
3307,2021-07-30 00:00:00.000000,249,9,1,80000,pickup,7894.29016142805,87894.290161428,87171.8613002108
3321,2022-11-18 00:00:00.000000,190,4,2,50000,pickup,6575.54443823792,106575.544438238,87171.8613002108
3326,2022-03-28 00:00:00.000000,208,8,2,75000,rider,7222.14651540472,157222.146515405,87171.8613002108
3330,2022-12-09 00:00:00.000000,611,1,3,34000,rider,2126.43598876175,104126.435988762,87171.8613002108
3343,2021-10-10 00:00:00.000000,71,10,2,90000,pickup,3514.941970875,183514.941970875,87171.8613002108
3346,2021-04-25 00:00:00.000000,1779,1,3,34000,mail,2853.4780604778,104853.478060478,87171.8613002108
3349,2022-06-18 00:00:00.000000,1096,4,2,50000,mail,2780.24164360801,102780.241643608,87171.8613002108
3350,2022-08-02 00:00:00.000000,195,8,3,75000,pickup,8504.91677201977,233504.91677202,87171.8613002108
3353,2020-05-12 00:00:00.000000,1245,10,2,90000,mail,7063.57384900386,187063.573849004,87171.8613002108
3354,2022-03-13 00:00:00.000000,265,9,3,80000,rider,7478.73698704546,247478.736987045,87171.8613002108
3356,2023-04-07 00:00:00.000000,1510,9,2,80000,pickup,4267.74273895913,164267.742738959,87171.8613002108
3359,2020-11-09 00:00:00.000000,217,4,3,50000,rider,3085.96649161377,153085.966491614,87171.8613002108
3360,2023-01-07 00:00:00.000000,1618,9,2,80000,mail,7106.69630028089,167106.696300281,87171.8613002108
3363,2022-04-28 00:00:00.000000,1656,8,2,75000,pickup,4331.77189854635,154331.771898546,87171.8613002108
3368,2020-05-01 00:00:00.000000,1326,10,1,90000,pickup,5058.43469092135,95058.4346909213,87171.8613002108
3372,2023-02-21 00:00:00.000000,1546,7,3,30000,rider,4030.0157149968,94030.0157149968,87171.8613002108
3373,2021-12-26 00:00:00.000000,1272,10,1,90000,mail,2671.00856396343,92671.0085639634,87171.8613002108
3377,2022-03-05 00:00:00.000000,1279,10,4,90000,rider,6041.26144817061,366041.261448171,87171.8613002108
3380,2021-12-15 00:00:00.000000,863,4,2,50000,mail,7873.26296235763,107873.262962358,87171.8613002108
3381,2022-12-16 00:00:00.000000,1593,9,3,80000,mail,2988.84677743465,242988.846777435,87171.8613002108
3382,2020-03-28 00:00:00.000000,665,8,3,75000,rider,8366.23022768163,233366.230227682,87171.8613002108
3385,2020-12-09 00:00:00.000000,1371,10,3,90000,pickup,1927.23364283522,271927.233642835,87171.8613002108
3386,2020-08-02 00:00:00.000000,1849,4,3,50000,pickup,1832.61831701399,151832.618317014,87171.8613002108
3389,2020-06-05 00:00:00.000000,1925,8,2,75000,rider,2555.02254313022,152555.02254313,87171.8613002108
3390,2021-02-18 00:00:00.000000,877,7,4,30000,mail,2631.20043821394,122631.200438214,87171.8613002108
3391,2020-12-11 00:00:00.000000,210,8,2,75000,pickup,3404.74965695357,153404.749656954,87171.8613002108
3396,2020-12-02 00:00:00.000000,1379,10,1,90000,pickup,5288.06851773387,95288.0685177339,87171.8613002108
3397,2021-08-22 00:00:00.000000,708,10,1,90000,mail,3427.8829675616,93427.8829675616,87171.8613002108
3398,2020-09-10 00:00:00.000000,1002,4,2,50000,rider,4672.76312715581,104672.763127156,87171.8613002108
3403,2022-08-31 00:00:00.000000,1592,10,1,90000,mail,3406.8275539179,93406.8275539179,87171.8613002108
3406,2022-08-30 00:00:00.000000,440,8,2,75000,mail,5603.91159925185,155603.911599252,87171.8613002108
3407,2021-04-18 00:00:00.000000,999,7,3,30000,pickup,5588.52071058018,95588.5207105802,87171.8613002108
3410,2023-02-11 00:00:00.000000,1820,10,2,90000,mail,2139.50770415816,182139.507704158,87171.8613002108
3412,2022-03-16 00:00:00.000000,1959,10,2,90000,rider,4747.80390346112,184747.803903461,87171.8613002108
3414,2022-05-16 00:00:00.000000,1759,9,1,80000,rider,7608.92477589952,87608.9247758995,87171.8613002108
3415,2021-03-07 00:00:00.000000,208,10,1,90000,rider,3811.86999606193,93811.869996062,87171.8613002108
3419,2020-04-21 00:00:00.000000,1628,4,2,50000,mail,2095.99302891621,102095.993028916,87171.8613002108
3421,2022-05-31 00:00:00.000000,1281,10,1,90000,pickup,7475.98318684611,97475.9831868461,87171.8613002108
3424,2022-09-17 00:00:00.000000,1799,10,1,90000,rider,6839.9738049147,96839.9738049147,87171.8613002108
3427,2023-03-21 00:00:00.000000,68,10,1,90000,rider,7666.88978018542,97666.8897801854,87171.8613002108
3428,2022-05-30 00:00:00.000000,1076,10,3,90000,mail,5494.70485133732,275494.704851337,87171.8613002108
3431,2022-08-30 00:00:00.000000,970,4,2,50000,pickup,8673.94073071681,108673.940730717,87171.8613002108
3433,2022-06-25 00:00:00.000000,367,7,4,30000,mail,8817.30838287794,128817.308382878,87171.8613002108
3434,2020-09-12 00:00:00.000000,679,9,2,80000,rider,8016.81938846403,168016.819388464,87171.8613002108
3436,2021-06-22 00:00:00.000000,704,9,2,80000,pickup,5251.19981211794,165251.199812118,87171.8613002108
3441,2022-10-28 00:00:00.000000,352,6,4,25000,pickup,2889.25017504166,102889.250175042,87171.8613002108
3443,2020-03-01 00:00:00.000000,1933,8,2,75000,pickup,7321.79567288312,157321.795672883,87171.8613002108
3444,2020-10-06 00:00:00.000000,1126,9,2,80000,pickup,4096.69869508085,164096.698695081,87171.8613002108
3445,2022-12-22 00:00:00.000000,98,5,4,25000,rider,1673.75384046262,101673.753840463,87171.8613002108
3452,2021-01-10 00:00:00.000000,1475,10,4,90000,mail,3959.16160123275,363959.161601233,87171.8613002108
3453,2022-07-25 00:00:00.000000,831,10,1,90000,rider,7972.33160177302,97972.331601773,87171.8613002108
3455,2021-02-20 00:00:00.000000,655,6,4,25000,mail,2403.68783837495,102403.687838375,87171.8613002108
3458,2021-07-27 00:00:00.000000,1228,6,4,25000,mail,2448.705539079,102448.705539079,87171.8613002108
3461,2021-07-14 00:00:00.000000,1500,10,1,90000,pickup,7407.12260554432,97407.1226055443,87171.8613002108
3463,2022-09-04 00:00:00.000000,432,4,2,50000,rider,2004.69996453138,102004.699964531,87171.8613002108
3465,2020-02-25 00:00:00.000000,891,9,2,80000,mail,8317.14357373193,168317.143573732,87171.8613002108
3467,2022-05-30 00:00:00.000000,1545,8,3,75000,pickup,5552.04393414987,230552.04393415,87171.8613002108
3479,2020-09-26 00:00:00.000000,839,9,2,80000,mail,4492.0657682472,164492.065768247,87171.8613002108
3484,2022-03-15 00:00:00.000000,1553,8,4,75000,mail,5385.83322836021,305385.83322836,87171.8613002108
3485,2022-11-12 00:00:00.000000,352,10,1,90000,rider,5806.06384333161,95806.0638433316,87171.8613002108
3487,2020-05-05 00:00:00.000000,763,4,4,50000,mail,8221.00850867827,208221.008508678,87171.8613002108
3494,2021-11-22 00:00:00.000000,992,8,3,75000,pickup,7913.80561495613,232913.805614956,87171.8613002108
3498,2021-11-17 00:00:00.000000,944,4,4,50000,mail,4029.81549057513,204029.815490575,87171.8613002108
3500,2021-11-12 00:00:00.000000,723,1,4,34000,pickup,3692.23558432973,139692.23558433,87171.8613002108
3515,2020-02-13 00:00:00.000000,1146,10,2,90000,rider,6827.97812771557,186827.978127716,87171.8613002108
3517,2021-02-05 00:00:00.000000,1147,1,3,34000,mail,4779.55404498285,106779.554044983,87171.8613002108
3518,2023-01-25 00:00:00.000000,717,6,4,25000,pickup,7536.18908274907,107536.189082749,87171.8613002108
3522,2021-10-28 00:00:00.000000,1931,10,2,90000,rider,2977.345841292,182977.345841292,87171.8613002108
3524,2020-04-06 00:00:00.000000,533,9,3,80000,rider,2852.28890365775,242852.288903658,87171.8613002108
3526,2023-03-29 00:00:00.000000,300,5,4,25000,pickup,4379.0051116731,104379.005111673,87171.8613002108
3527,2021-12-08 00:00:00.000000,589,8,2,75000,rider,6972.73943836675,156972.739438367,87171.8613002108
3528,2022-04-16 00:00:00.000000,2,10,2,90000,rider,8020.92003073492,188020.920030735,87171.8613002108
3529,2020-07-14 00:00:00.000000,1825,10,1,90000,mail,3421.1105428249,93421.1105428249,87171.8613002108
3533,2022-03-05 00:00:00.000000,1835,7,4,30000,rider,8381.78782479307,128381.787824793,87171.8613002108
3543,2023-04-11 00:00:00.000000,132,9,2,80000,mail,2828.00417127567,162828.004171276,87171.8613002108
3544,2021-03-12 00:00:00.000000,1120,4,2,50000,mail,6234.67306851828,106234.673068518,87171.8613002108
3545,2021-09-28 00:00:00.000000,1600,8,3,75000,mail,4101.19228350629,229101.192283506,87171.8613002108
3549,2023-02-09 00:00:00.000000,1885,10,1,90000,pickup,1509.09486062023,91509.0948606202,87171.8613002108
3552,2021-04-16 00:00:00.000000,364,5,4,25000,mail,2329.40731474962,102329.40731475,87171.8613002108
3554,2023-03-23 00:00:00.000000,859,8,2,75000,rider,3103.0428205887,153103.042820589,87171.8613002108
3558,2022-09-16 00:00:00.000000,1871,7,4,30000,pickup,6209.89319645576,126209.893196456,87171.8613002108
3559,2021-01-04 00:00:00.000000,1423,8,3,75000,pickup,3090.20713640149,228090.207136401,87171.8613002108
3560,2021-05-24 00:00:00.000000,1558,8,4,75000,mail,7166.02458963959,307166.02458964,87171.8613002108
3564,2020-09-22 00:00:00.000000,232,4,2,50000,pickup,8756.34741490684,108756.347414907,87171.8613002108
3565,2021-02-04 00:00:00.000000,379,4,4,50000,mail,2673.15232876518,202673.152328765,87171.8613002108
3578,2020-03-05 00:00:00.000000,1207,9,2,80000,rider,7855.91480278519,167855.914802785,87171.8613002108
3582,2020-03-21 00:00:00.000000,714,10,1,90000,mail,5352.53643096391,95352.5364309639,87171.8613002108
3583,2020-09-11 00:00:00.000000,63,10,1,90000,mail,2139.97800371772,92139.9780037177,87171.8613002108
3584,2022-08-27 00:00:00.000000,1785,4,2,50000,rider,6115.76981566262,106115.769815663,87171.8613002108
3586,2022-06-24 00:00:00.000000,696,8,2,75000,pickup,2284.85021507586,152284.850215076,87171.8613002108
3588,2021-01-08 00:00:00.000000,1957,10,3,90000,pickup,5484.51699561181,275484.516995612,87171.8613002108
3591,2020-08-02 00:00:00.000000,1199,9,3,80000,pickup,3358.09487008548,243358.094870085,87171.8613002108
3593,2020-11-02 00:00:00.000000,1695,4,3,50000,rider,1757.89816736088,151757.898167361,87171.8613002108
